start_time,close_time,open_price,close_price,high_price,low_price,is_interval_end
2023-02-18 20:18:00,2023-02-18 20:18:00,1695.99,1695.35,1696.00,1695.00,False
2023-02-18 20:18:00,2023-02-18 20:18:00,1695.99,1695.36,1696.00,1695.00,False
2023-02-18 20:18:00,2023-02-18 20:18:00,1695.99,1695.50,1696.00,1695.00,False
2023-02-18 20:18:00,2023-02-18 20:18:00,1695.99,1695.50,1696.00,1695.00,False
2023-02-18 20:18:00,2023-02-18 20:18:00,1695.99,1695.50,1696.00,1695.00,False
2023-02-18 20:18:00,2023-02-18 20:18:00,1695.99,1695.49,1696.00,1695.00,False
2023-02-18 20:18:00,2023-02-18 20:18:00,1695.99,1695.48,1696.00,1695.00,False
2023-02-18 20:18:00,2023-02-18 20:18:00,1695.99,1695.48,1696.00,1695.00,False
2023-02-18 20:18:00,2023-02-18 20:18:00,1695.99,1695.49,1696.00,1695.00,True
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.48,1695.48,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.48,1695.48,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.48,1695.48,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.48,1695.48,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.48,1695.48,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.48,1695.48,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.48,1695.48,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.48,1695.48,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.48,1695.48,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.48,1695.48,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.48,1695.48,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.48,1695.48,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.49,1695.49,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.51,1695.51,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.51,1695.51,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.53,1695.53,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.55,1695.55,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.57,1695.57,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.58,1695.58,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.71,1695.71,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.74,1695.74,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.93,1695.93,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.99,1695.99,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.99,1695.99,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.99,1695.99,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1696.00,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1696.00,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.99,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.99,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.99,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.99,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.99,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.99,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.99,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.99,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.99,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1696.00,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.99,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.99,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1696.00,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.99,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1696.00,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.99,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1696.00,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1696.00,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.99,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.67,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.57,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.57,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.57,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.57,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.57,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.57,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.57,1696.00,1695.48,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.41,1696.00,1695.41,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.14,1696.00,1695.14,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.14,1696.00,1695.14,False
2023-02-18 20:19:00,2023-02-18 20:19:00,1695.48,1695.14,1696.00,1695.14,True
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.14,1695.15,1695.14,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.15,1695.15,1695.14,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.05,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.05,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.06,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.13,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.14,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.13,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.13,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.14,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.13,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.13,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.14,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.13,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.13,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.14,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.13,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.14,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.13,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.14,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.13,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.13,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.13,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.13,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.13,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.14,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.13,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.13,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.14,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.13,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.13,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.14,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.13,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.14,1695.15,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.53,1695.53,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.53,1695.53,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.61,1695.61,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.62,1695.62,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.61,1695.62,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.62,1695.62,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.62,1695.62,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.61,1695.62,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.61,1695.62,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.61,1695.62,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.61,1695.62,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.62,1695.62,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.61,1695.62,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.61,1695.62,1695.05,False
2023-02-18 20:20:00,2023-02-18 20:20:00,1695.15,1695.61,1695.62,1695.05,True
2023-02-18 20:21:00,2023-02-18 20:21:00,1695.62,1695.62,1695.62,1695.62,False
2023-02-18 20:21:00,2023-02-18 20:21:00,1695.62,1695.62,1695.62,1695.62,False
2023-02-18 20:21:00,2023-02-18 20:21:00,1695.62,1695.61,1695.62,1695.61,False
2023-02-18 20:21:00,2023-02-18 20:21:00,1695.62,1695.61,1695.62,1695.61,False
2023-02-18 20:21:00,2023-02-18 20:21:00,1695.62,1695.61,1695.62,1695.61,False
2023-02-18 20:21:00,2023-02-18 20:21:00,1695.62,1695.44,1695.62,1695.44,False
2023-02-18 20:21:00,2023-02-18 20:21:00,1695.62,1695.33,1695.62,1695.33,False
2023-02-18 20:21:00,2023-02-18 20:21:00,1695.62,1695.33,1695.62,1695.33,False
2023-02-18 20:21:00,2023-02-18 20:21:00,1695.62,1695.34,1695.62,1695.33,False
2023-02-18 20:21:00,2023-02-18 20:21:00,1695.62,1695.33,1695.62,1695.33,False
2023-02-18 20:21:00,2023-02-18 20:21:00,1695.62,1695.33,1695.62,1695.33,False
2023-02-18 20:21:00,2023-02-18 20:21:00,1695.62,1695.33,1695.62,1695.33,False
2023-02-18 20:21:00,2023-02-18 20:21:00,1695.62,1695.33,1695.62,1695.33,False
2023-02-18 20:21:00,2023-02-18 20:21:00,1695.62,1695.33,1695.62,1695.33,False
2023-02-18 20:21:00,2023-02-18 20:21:00,1695.62,1695.33,1695.62,1695.33,False
2023-02-18 20:21:00,2023-02-18 20:21:00,1695.62,1695.33,1695.62,1695.33,False
2023-02-18 20:21:00,2023-02-18 20:21:00,1695.62,1695.33,1695.62,1695.33,False
2023-02-18 20:21:00,2023-02-18 20:21:00,1695.62,1695.33,1695.62,1695.33,False
2023-02-18 20:21:00,2023-02-18 20:21:00,1695.62,1695.33,1695.62,1695.33,False
2023-02-18 20:21:00,2023-02-18 20:21:00,1695.62,1695.33,1695.62,1695.33,False
2023-03-04 14:50:00,2023-03-04 14:50:00,1570.72,1570.65,1570.72,1570.65,False
2023-03-04 14:50:00,2023-03-04 14:50:00,1570.72,1570.65,1570.72,1570.65,False
2023-03-04 14:50:00,2023-03-04 14:50:00,1570.72,1570.65,1570.72,1570.65,False
2023-03-04 14:50:00,2023-03-04 14:50:00,1570.72,1570.65,1570.72,1570.65,False
2023-03-04 14:50:00,2023-03-04 14:50:00,1570.72,1570.65,1570.72,1570.65,False
2023-03-04 14:50:00,2023-03-04 14:50:00,1570.72,1570.66,1570.72,1570.65,False
2023-03-04 14:50:00,2023-03-04 14:50:00,1570.72,1570.65,1570.72,1570.65,False
2023-03-04 14:50:00,2023-03-04 14:50:00,1570.72,1570.60,1570.72,1570.60,False
2023-03-04 14:50:00,2023-03-04 14:50:00,1570.72,1570.60,1570.72,1570.60,False
2023-03-04 14:50:00,2023-03-04 14:50:00,1570.72,1570.61,1570.72,1570.60,False
2023-03-04 14:50:00,2023-03-04 14:50:00,1570.72,1570.60,1570.72,1570.60,True
2023-03-04 14:51:00,2023-03-04 14:51:00,1570.60,1570.60,1570.60,1570.60,False
2023-03-04 14:51:00,2023-03-04 14:51:00,1570.60,1570.60,1570.60,1570.60,False
2023-03-04 14:51:00,2023-03-04 14:51:00,1570.60,1570.60,1570.60,1570.60,False
2023-03-04 14:51:00,2023-03-04 14:51:00,1570.60,1570.60,1570.60,1570.60,False
